@relation miml_birds.arff_arithmetic_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
152,0.950394,0.958037,0.334023,0.493638,0.000763,0.073986,-0.000002,0.002068,0.000002,0.010712,0.336928,0.451013,23.928785,9.512178,71.583333,98.416667,26.833333,28.25,472.083333,106.75,25.555657,0.659727,0.062439,0.027441,0.040953,0.08241,0.113542,0.089864,0.03361,0.028403,0.061443,0.025455,0.044479,0.102209,0.098645,0.069159,0.068626,0.051321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153,0.964979,0.943944,0.508095,0.480524,0.002863,0.066303,0.000041,0.002005,0.000048,0.009436,0.511547,0.406929,26.386065,10.770797,105.777778,152.666667,46.888889,28.555556,891.333333,155.222222,28.283245,0.660963,0.134004,0.087969,0.022882,0.028241,0.033987,0.0737,0.061178,0.061236,0.092309,0.049504,0.048127,0.098752,0.056841,0.03489,0.046255,0.070125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154,0.964098,0.961859,0.35349,0.505157,0.001006,0.064846,-0.000002,0.000348,0.000003,0.008619,0.362745,0.438279,25.229278,11.033626,72.5,107.5,35,46.375,1026.25,170.75,29.112127,0.651589,0.070553,0.065581,0.04484,0.03794,0.050115,0.075787,0.067527,0.059822,0.047962,0.041469,0.055689,0.057832,0.079633,0.063139,0.068415,0.113697,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
155,0.964123,0.941233,0.628882,0.526342,0.003993,0.067741,0.000013,-0.001622,0.000079,0.009586,0.631373,0.603963,25.844157,9.664694,134.333333,185.833333,51.5,44.166667,2739.5,215.833333,23.020385,0.735933,0.131535,0.053231,0.071207,0.03874,0.040325,0.073476,0.056648,0.057437,0.111755,0.024833,0.053502,0.037456,0.042148,0.040218,0.043333,0.124156,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
156,0.944349,0.971308,0.527663,0.512845,0.001045,0.070634,-0.000024,-0.000585,0.000006,0.009875,0.537255,0.530502,23.904729,11.765682,118.571429,148.714286,30.142857,60.428571,1125,189.714286,32.522931,0.671986,0.026213,0.01974,0.038338,0.066157,0.201899,0.106674,0.023742,0.013616,0.021856,0.012874,0.012884,0.082039,0.192967,0.092183,0.053757,0.035061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.958322,0.967236,0.537528,0.484246,0.000986,0.069772,0.000001,0.002091,0.000003,0.009717,0.541612,0.412969,24.993189,11.174037,120.666667,153.333333,32.666667,42.166667,899.277778,141.388889,22.899189,0.692192,0.059303,0.057956,0.058931,0.074528,0.0999,0.079609,0.045224,0.025224,0.027156,0.022019,0.059607,0.129749,0.100418,0.053694,0.05177,0.054912,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
159,0.925345,0.959915,0.588941,0.478474,0.000233,0.071123,0,0.002711,0,0.010209,0.592941,0.403374,23.311175,11.198994,142,158,16,28.2,390.6,81.8,17.244134,0.86736,0.02169,0.041783,0.053205,0.029764,0.197599,0.122285,0.018308,0.013523,0.01656,0.011234,0.010849,0.120051,0.201754,0.102435,0.02652,0.012439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,0.92263,0.936239,0.41806,0.517094,0.000197,0.072478,0,0.000377,0,0.010514,0.419608,0.625,24.094999,8.250818,99,114,15,17,200,58,16.82,0.784314,0.031915,0.021277,0.06383,0.053191,0.106383,0.170213,0,0.021277,0.053191,0.021277,0.021277,0.085106,0.117021,0.12766,0.106383,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,0.960572,0.93779,0.677074,0.520502,0.001352,0.071553,-0.000009,-0.00231,0.000006,0.010938,0.680046,0.551041,24.899305,9.494481,154.352941,189.117647,34.764706,24.647059,644.823529,121.294118,25.408104,0.683755,0.129995,0.092096,0.056053,0.050741,0.047639,0.043897,0.045353,0.06916,0.10414,0.051304,0.051815,0.059154,0.045726,0.043619,0.042098,0.06721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0.962176,0.956775,0.483459,0.508513,0.000859,0.076403,-0.000002,-0.000375,0.000001,0.011222,0.509804,0.652174,22.72093,7.760227,109,137,28,24,602,91,13.755814,0.895833,0.110294,0.044118,0.066176,0.007353,0.088235,0.014706,0.117647,0.036765,0.095588,0.007353,0,0.095588,0.058824,0.235294,0.007353,0.014706,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,0.954913,0.949812,0.692306,0.480458,0.001641,0.065639,0.00006,0.002948,0.000022,0.009548,0.684314,0.487026,25.466185,11.796586,160,196.416667,36.416667,45.5,955.916667,173.333333,33.290798,0.699891,0.109664,0.051983,0.052235,0.058364,0.099391,0.048437,0.049067,0.052633,0.053615,0.048966,0.048086,0.068571,0.109463,0.054812,0.024358,0.070355,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166,0.961091,0.990099,0.532734,0.497047,0.001019,0.061698,-0.000019,-0.000701,0.000003,0.008562,0.552941,0.591304,22.530539,8.792156,116,150,34,116,2505,345,47.514969,0.635142,0.015571,0.022491,0.031142,0.053633,0.243945,0.083045,0.015571,0.020761,0.038062,0.008651,0.00173,0.117647,0.209343,0.126298,0.00692,0.00519,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
167,0.962118,0.966892,0.394663,0.496674,0.001806,0.072827,0.000022,0.000989,0.000015,0.010311,0.396079,0.525834,25.408794,11.566898,80,125.333333,45.333333,80.666667,2353,276.333333,33.493289,0.65565,0.050394,0.019837,0.028911,0.047752,0.105629,0.13324,0.042487,0.030767,0.038515,0.028107,0.034781,0.079149,0.074861,0.093012,0.097933,0.094626,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
168,0.934077,0.963268,0.788941,0.488052,0.000477,0.07533,0,0.000921,0.000001,0.0113,0.790196,0.506717,26.468002,11.669056,189.833333,210.5,20.666667,46.666667,689.333333,96.833333,14.949501,0.853591,0.066602,0.04327,0.027107,0.122955,0.189126,0.124622,0.04443,0.022505,0.04066,0.03543,0.036352,0.025499,0.166979,0.038257,0.005111,0.011094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,0.957404,0.897489,0.653767,0.492572,0.001002,0.065639,-0.000003,0.000411,0.000002,0.009973,0.659477,0.397843,28.935111,14.768219,150.666667,181.333333,30.666667,59.833333,1136.333333,171.5,32.220318,0.756441,0.154828,0.023996,0.00381,0.028841,0.123879,0.036959,0.018078,0.078129,0.148245,0.010711,0.004494,0.033894,0.153989,0.048189,0.026409,0.10555,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
170,0.974764,0.956328,0.828867,0.519123,0.005993,0.064114,0.000124,-0.000219,0.000186,0.009024,0.84183,0.445099,27.191461,11.956567,177.666667,245.222222,67.555556,70.555556,4439.777778,424.777778,42.803484,0.712555,0.214986,0.088273,0.043759,0.031899,0.033425,0.035305,0.044964,0.076581,0.130793,0.059312,0.034047,0.03299,0.038176,0.026648,0.02114,0.087701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0.947461,0.966321,0.546775,0.50011,0.000898,0.068678,-0.000009,0.000077,0.000003,0.009586,0.557647,0.448062,25.219023,12.451736,123.8,152.2,28.4,69.8,1450.2,199.8,29.26352,0.783276,0.045592,0.025701,0.030009,0.104103,0.133921,0.060882,0.041701,0.046675,0.033447,0.015586,0.021889,0.062933,0.253035,0.053934,0.036501,0.034091,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
173,0.957806,0.920225,0.841198,0.495885,0.000933,0.08694,0.000013,0.000515,0.000002,0.012969,0.815686,0.230769,26.446808,8.656712,202,230,28,14,188,76,30.723404,0.479592,0.061947,0.176991,0.061947,0.061947,0.053097,0.070796,0.026549,0.070796,0.088496,0.044248,0.053097,0.150442,0.061947,0,0,0.017699,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,0.922901,0.98354,0.388395,0.472152,0.000293,0.070113,0,0.001869,0,0.009562,0.392157,0.249083,29.066556,20.374858,88,109.333333,21.333333,162,3234.666667,373.666667,45.626017,0.809109,0.01299,0.008063,0.020639,0.063994,0.297764,0.04636,0.002455,0.004238,0.010271,0.008137,0.006733,0.095418,0.339475,0.072359,0.005278,0.005825,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175,0.93224,0.955492,0.401214,0.518804,0.000252,0.075711,0,-0.001151,0,0.011109,0.401307,0.488661,23.902282,9.28536,94,110,16,24,343,72,15.206131,0.892859,0.026397,0.010779,0.047548,0.135969,0.141122,0.10021,0.009756,0.01508,0.032337,0.01508,0.006504,0.158091,0.210622,0.071663,0.010753,0.008091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,0.942403,0.966902,0.402974,0.516196,0.00056,0.079298,-0.000004,-0.00093,0.000001,0.011453,0.403922,0.707585,23.239738,11.122653,89.25,113.75,24.5,46.5,753.5,144.25,29.006114,0.682704,0.028006,0.019522,0.018447,0.096627,0.179836,0.111231,0.00375,0.022557,0.024412,0.026563,0.021135,0.087293,0.204818,0.093476,0.046476,0.015853,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
177,0.933714,0.966142,0.381203,0.470838,0.000435,0.076653,-0.000006,0.004498,0.000001,0.011693,0.396079,0.371367,22.975133,11.504104,85.75,106.75,21,36.25,502,115.5,26.854002,0.671131,0.020588,0.01546,0.009778,0.162866,0.131653,0.097699,0.021876,0.01188,0.015309,0.02693,0.028668,0.175135,0.111067,0.090174,0.050385,0.030533,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,0.927678,0.971382,0.502668,0.520475,0.000283,0.076131,0,-0.001748,0,0.01083,0.502941,0.637711,22.512463,10.450338,119,137,18,55,746.5,160.25,36.399275,0.679266,0.025901,0.007327,0.035014,0.123086,0.149282,0.068535,0.046431,0.00953,0.025124,0.017423,0.009299,0.085004,0.263036,0.059064,0.040871,0.035075,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0.946557,0.939758,0.322675,0.495608,0.000535,0.07031,-0.000007,0.000421,0.000001,0.010272,0.343138,0.516666,23.997276,10.045346,69,92.5,23.5,18.5,267.5,77.5,22.529768,0.653367,0.056337,0.007125,0.008334,0.029167,0.048792,0.123422,0.084172,0.063338,0.035627,0.026751,0.033876,0.08538,0.055794,0.062377,0.087254,0.192258,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
180,0.971354,0.88427,0.822028,0.499794,0.001493,0.077979,0.00001,0.005998,0.000004,0.011916,0.792157,0.222222,24.815603,8.483276,192,231,39,10,282,79,22.131207,0.723077,0.206522,0.01087,0.032609,0.043478,0.054348,0.032609,0.076087,0.097826,0.206522,0.054348,0.021739,0.01087,0,0,0.01087,0.141304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,0.947345,0.966128,0.403436,0.499917,0.000794,0.073929,-0.000009,0.000649,0.000002,0.010388,0.406373,0.369224,24.021031,11.177415,87.125,115.75,28.625,54.875,1080.5,180.25,31.725229,0.664452,0.037287,0.02846,0.05597,0.090978,0.127948,0.093209,0.036161,0.016367,0.044381,0.021812,0.034011,0.095646,0.160447,0.058253,0.047325,0.051747,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
182,0.941776,0.965777,0.382386,0.505377,0.000483,0.073119,0.000005,-0.000666,0.000001,0.011101,0.375163,0.368951,23.546656,9.845015,87.166667,110.5,23.333333,68,1034.833333,185.5,39.188818,0.636717,0.029566,0.013229,0.021161,0.095437,0.166831,0.078069,0.015088,0.026079,0.038741,0.036965,0.037462,0.098259,0.173354,0.064268,0.06516,0.040328,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
183,0.939843,0.96719,0.971596,0.562512,0.000345,0.078908,-0.000002,-0.007889,0,0.011919,0.976471,0.878788,25.07258,9.516265,236,255,19,34,496,69,9.59879,0.767802,0.031579,0.047368,0.247368,0.189474,0.121053,0.073684,0.036842,0.005263,0.042105,0.026316,0.015789,0.010526,0.147368,0,0.005263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,0.950079,0.94611,0.771841,0.490369,0.000849,0.063221,0.000003,0.00245,0.000002,0.008832,0.767119,0.417126,26.730788,14.928128,182.615385,211.230769,28.615385,28.538462,605.692308,101.769231,17.731737,0.805715,0.067242,0.043065,0.021328,0.036803,0.109264,0.100404,0.060377,0.044566,0.071534,0.028655,0.020766,0.077741,0.09611,0.037571,0.048098,0.136477,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
185,0.931483,0.96168,0.802949,0.488219,0.00034,0.074068,-0.000003,0.00191,0,0.010755,0.801471,0.408187,23.144316,10.811783,194.5,214.25,19.75,53.75,882.125,150.5,27.378757,0.753769,0.021683,0.02747,0.088053,0.108837,0.195849,0.05715,0.005221,0.014426,0.018781,0.010334,0.032554,0.203496,0.153973,0.0393,0.008509,0.014364,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
186,0.959007,0.958897,0.692628,0.494015,0.001174,0.069518,0.000029,0.001214,0.000008,0.009695,0.691704,0.476778,25.81676,12.785491,160.230769,195.846154,35.615385,38.538462,903.923077,154.769231,26.974496,0.705871,0.086371,0.064303,0.049266,0.048546,0.072951,0.09584,0.050399,0.044772,0.055173,0.036452,0.039001,0.101611,0.063971,0.038281,0.058102,0.094961,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,0.945874,0.964477,0.413758,0.503923,0.000555,0.075918,-0.000001,0.000272,0.000001,0.011227,0.422059,0.466299,22.494789,8.489631,92.5,117.875,25.375,36.25,582.5,119.25,25.143726,0.681286,0.049783,0.046093,0.033559,0.06543,0.120214,0.069577,0.054046,0.027315,0.058367,0.02206,0.032962,0.110235,0.172457,0.056946,0.047492,0.033464,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
188,0.952859,0.954337,0.380944,0.524667,0.001512,0.072261,0.000026,-0.000526,0.000015,0.010373,0.37423,0.467893,24.423995,10.557487,80.285714,114.857143,34.571429,46.857143,1092.571429,166.714286,27.748701,0.648781,0.063646,0.016834,0.035779,0.041373,0.101243,0.116004,0.060318,0.034342,0.044515,0.03152,0.036386,0.042242,0.136566,0.060484,0.077957,0.100789,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
189,0.929585,0.931107,0.508128,0.504905,0.00025,0.07772,-0.000001,0.000442,0,0.011541,0.507843,0.492857,24.541913,11.646847,121,137.5,16.5,15.5,192.5,56.5,17.050538,0.768542,0.021775,0.016936,0.019355,0.108065,0.091936,0.091936,0.129033,0.021775,0.025,0.017742,0,0.069355,0.156452,0.062903,0.076613,0.091129,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
192,0.98453,0.955112,0.622064,0.446525,0.008657,0.055575,-0.000102,0.005207,0.000243,0.007377,0.645213,0.316075,27.898709,12.242541,113.764706,200.352941,86.588235,32.529412,1970.411765,235.647059,31.15909,0.665795,0.30012,0.063719,0.013777,0.010048,0.01318,0.020763,0.057571,0.104003,0.107864,0.069223,0.032456,0.026773,0.020471,0.014456,0.028356,0.117222,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,0.972751,0.950674,0.662972,0.466931,0.010947,0.058925,-0.000434,0.003041,0.000458,0.007744,0.668731,0.333866,27.590367,12.448972,120.789474,211.105263,90.315789,32.684211,2487.842105,253.894737,29.018259,0.729992,0.216182,0.066936,0.030428,0.022746,0.044748,0.032029,0.042512,0.085161,0.113356,0.068828,0.042948,0.04866,0.039305,0.035476,0.03468,0.076006,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
194,0.917998,0.949766,0.323532,0.505746,0.00018,0.082365,0.000001,-0.000055,0,0.012536,0.321569,0.591504,23.70504,9.754232,76,91,15,23,260.5,70.5,19.15215,0.760293,0.025779,0.013128,0.013128,0.054482,0.237021,0.140112,0.002924,0.00925,0.033596,0.00925,0.006325,0.088973,0.125135,0.136771,0.077396,0.026734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,0.970729,0.941884,0.721261,0.507134,0.005679,0.068344,-0.000086,0.000582,0.000184,0.009863,0.728291,0.413289,27.263207,12.106495,147,214.428571,67.428571,125.428571,10276,594.571429,41.775602,0.70615,0.145911,0.077373,0.040371,0.028349,0.064358,0.049626,0.06476,0.056008,0.079283,0.051749,0.033201,0.054178,0.039781,0.040891,0.054713,0.119448,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,0.963823,0.950205,0.477093,0.515113,0.00158,0.064549,-0.000019,-0.000735,0.00001,0.008944,0.489076,0.506222,24.657607,9.85676,101.428571,139.571429,38.142857,29.714286,722.142857,128.142857,25.365961,0.597245,0.091803,0.070264,0.054336,0.034642,0.036284,0.069535,0.066374,0.065777,0.05182,0.036595,0.032403,0.071093,0.092214,0.066899,0.066181,0.093779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
198,0.963258,0.942871,0.802745,0.506249,0.001421,0.071188,0.000008,0.001296,0.000009,0.010408,0.795848,0.398675,24.641125,9.730454,187.176471,223.470588,36.294118,38.117647,890.705882,155.823529,29.582172,0.659056,0.143631,0.072084,0.050144,0.055392,0.047582,0.056075,0.03052,0.046074,0.101472,0.064729,0.047874,0.050321,0.045502,0.04928,0.042265,0.097052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,0.948151,0.940593,0.771235,0.484372,0.000556,0.069315,0.000001,0.001683,0.000001,0.009753,0.767647,0.508681,25.352809,11.480201,185,208.25,23.25,19.5,378.75,74.25,15.289702,0.817473,0.099098,0.027311,0.023544,0.040556,0.074916,0.132101,0.061271,0.051768,0.040414,0.032715,0.049623,0.069759,0.034841,0.071673,0.082881,0.107529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.945885,0.945191,0.570404,0.504745,0.000504,0.069452,0.000001,0.000145,0.000001,0.009847,0.57451,0.629969,23.497222,8.46952,134.5,156,21.5,27.25,355.5,95,27.753718,0.599341,0.043503,0.103418,0.071116,0.061659,0.079796,0.050882,0.065941,0.030183,0.051949,0.060676,0.061304,0.060986,0.125816,0.040453,0.042863,0.049457,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,0.95947,0.943046,0.673652,0.483957,0.001021,0.069227,-0.000001,0.002008,0.000003,0.009865,0.67105,0.469769,24.707854,9.855278,156,186.764706,30.764706,25.352941,570.764706,114.823529,24.420829,0.732537,0.089736,0.086152,0.057343,0.048896,0.059884,0.07599,0.050413,0.046107,0.088521,0.042693,0.060936,0.079117,0.065775,0.038854,0.037598,0.071986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.968699,0.959858,0.711357,0.500659,0.004227,0.065094,0.00014,0.001755,0.000106,0.009006,0.701248,0.362933,24.912671,10.021041,153.545455,213.181818,59.636364,62.363636,3009.818182,369.454545,48.265574,0.636781,0.093363,0.074781,0.059543,0.057785,0.052904,0.070122,0.051814,0.050951,0.073079,0.050959,0.060855,0.059299,0.059044,0.037593,0.048181,0.099727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.923972,0.948788,0.301586,0.499208,0.000194,0.081472,0,0.000922,0,0.012682,0.305882,0.421053,23.40081,10.446572,70,85,15,20,247,62,15.562753,0.823333,0.017964,0.011976,0,0,0.11976,0.341317,0,0.017964,0.023952,0.011976,0,0,0.149701,0.221557,0.077844,0.005988,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,0.966102,0.993983,0.621714,0.521051,0.000995,0.0678,0.000002,-0.001565,0.000002,0.009024,0.623529,0.701798,24.772432,7.907325,142,176,34,177,4813,438,39.91968,0.79882,0.005248,0.002274,0.003448,0.091079,0.267795,0.095,0.009396,0.002349,0.006896,0.002349,0.024663,0.092878,0.262837,0.114829,0.016539,0.002425,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,0.975148,0.969397,0.887257,0.490336,0.002846,0.066804,-0.000031,0.001404,0.000022,0.009528,0.909244,0.351311,26.746016,11.112255,196.714286,248.714286,52,67.142857,2589.142857,242.714286,24.114446,0.712775,0.136652,0.080275,0.05537,0.055863,0.05265,0.064014,0.06627,0.060256,0.081143,0.054633,0.050026,0.045335,0.071155,0.0223,0.031498,0.072559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,0.959735,0.97633,0.416735,0.516231,0.01261,0.063785,0.001121,-0.000842,0.000801,0.008574,0.373109,0.439561,33.047428,13.73697,67.571429,160.714286,93.142857,58.142857,4154.857143,353,41.186817,0.640218,0.086978,0.061103,0.027671,0.053986,0.10244,0.084049,0.033637,0.042386,0.07404,0.05225,0.049673,0.05504,0.065998,0.095846,0.050566,0.064337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,0.948802,0.946781,0.773968,0.515288,0.0005,0.076043,-0.000002,0.003613,0.000001,0.011693,0.782353,0.480952,23.429375,6.888204,185.5,208.5,23,26,447.5,105,24.860454,0.705605,0.083484,0.048781,0.100572,0.0676,0.073924,0.028456,0.01626,0.061051,0.086044,0.010238,0.075806,0.065417,0.06331,0.081979,0.104336,0.032746,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,0.967011,0.955976,0.518696,0.540229,0.001959,0.066674,-0.000051,-0.002106,0.000016,0.008736,0.520261,0.640397,24.5201,8.411115,109,151,42,28.333333,836.333333,132,22.911991,0.624823,0.064654,0.109676,0.0968,0.081174,0.021833,0.046615,0.021129,0.011562,0.055801,0.120346,0.11771,0.049194,0.040116,0.056186,0.044971,0.062234,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
211,0.918186,0.96181,0.467801,0.515075,0.000185,0.076479,0,0.000201,0,0.010805,0.466667,0.395833,21.841932,10.909105,112,127,15,29,349.333333,83,19.728713,0.812188,0.018296,0.00921,0.044661,0.119404,0.214864,0.035223,0,0.012767,0.0141,0.012767,0.002667,0.168952,0.192671,0.105466,0.035562,0.01339,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
212,0.966041,0.951889,0.804099,0.485647,0.002685,0.064397,-0.000016,0.003226,0.000051,0.008687,0.825605,0.340463,26.014151,13.46687,179.529412,225.941176,46.411765,69.470588,3308.529412,318.882353,36.65579,0.730468,0.189147,0.085033,0.032989,0.044287,0.059206,0.05059,0.045303,0.075684,0.1164,0.049921,0.024854,0.073802,0.071433,0.030444,0.02004,0.030868,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
213,0.9684,0.958185,0.383849,0.484459,0.001855,0.061195,0.000001,0.001909,0.00001,0.008065,0.392353,0.407935,25.869652,11.504121,75.9,120.3,44.4,35.7,1080.85,155.1,23.575599,0.678052,0.128431,0.084399,0.038855,0.045159,0.052631,0.066896,0.056998,0.046452,0.055603,0.034588,0.052758,0.090257,0.068712,0.045526,0.042472,0.090265,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
214,0.957338,0.96017,0.652727,0.516943,0.006206,0.059029,0.000201,0.000619,0.000165,0.007821,0.601961,0.39531,27.338444,12.518971,133.5,203,69.5,124.5,6530,566,52.330434,0.650612,0.052866,0.043607,0.057603,0.074507,0.089353,0.151236,0.031104,0.018116,0.024939,0.016514,0.025061,0.127616,0.107118,0.058574,0.046394,0.075396,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,0.982584,0.97083,0.471046,0.473846,0.003906,0.059003,-0.000016,0.002245,0.000033,0.007013,0.482353,0.365524,30.005629,14.107749,87,154,67,40,2092.5,205.5,20.188615,0.779965,0.206008,0.076322,0.047923,0.082429,0.057472,0.027314,0.027689,0.044054,0.06714,0.080064,0.089366,0.051867,0.020729,0.016381,0.020609,0.084636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,0.95973,0.955377,0.504462,0.497847,0.00194,0.068168,-0.000005,0.000704,0.000015,0.009472,0.5123,0.420087,26.204606,11.325984,107.909091,147.181818,39.272727,32.909091,914.727273,147.636364,25.794218,0.694962,0.077474,0.066225,0.057509,0.048598,0.068452,0.068353,0.069388,0.046352,0.057242,0.046938,0.032775,0.096368,0.07647,0.067406,0.058864,0.061587,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
217,0.967587,0.969306,0.477367,0.415019,0.006927,0.058495,0.000697,0.004398,0.000385,0.008479,0.462185,0.336398,31.525351,16.079513,86.285714,166.428571,80.142857,49.428571,2994.285714,258.857143,27.478033,0.685901,0.148536,0.055525,0.038706,0.045023,0.031977,0.094978,0.065451,0.051685,0.068057,0.050256,0.076206,0.074034,0.075479,0.036669,0.032403,0.055016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
