@relation miml_birds.arff_geometric_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
155,0.968115,0.935848,0.696621,0.552813,0.006578,0.05919,0.000039,-0.003064,0.000161,0.008455,0.713726,0.541106,26.220424,10.020375,161,186.5,72.5,74,6619.5,411,27.133547,0.693604,0.149684,0.055556,0.090183,0.047033,0.064759,0.105422,0.06081,0.066971,0.122536,0.033167,0.072222,0.05,0.067803,0.044913,0.038889,0.182845,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
156,0.942609,0.965799,0.516849,0.510171,0.001848,0.070132,-0.000066,-0.00134,0.000013,0.009594,0.515686,0.468479,23.921444,11.465493,116,141.5,36.5,70,1501.5,248.5,41.884286,0.65094,0.029404,0.020692,0.038637,0.063146,0.172204,0.13669,0.025736,0.014727,0.028354,0.01226,0.021786,0.105156,0.178627,0.135565,0.064932,0.070955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.956403,0.947429,0.625562,0.496986,0.001558,0.070809,0.000001,0.000749,0.000009,0.010285,0.62353,0.453291,25.344983,11.939463,144,170.5,36,67.5,970,153.5,31.321568,0.68635,0.092686,0.089087,0.079547,0.081231,0.137704,0.078227,0.06196,0.042877,0.053687,0.033154,0.080246,0.162017,0.106536,0.067148,0.085015,0.072043,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
159,0.927588,0.958755,0.600394,0.477476,0.000268,0.072022,-0.000001,0.003162,0,0.010483,0.603922,0.39372,23.260725,11.268167,145.5,161,16.5,27.5,358.5,76.5,17.261651,0.86738,0.022108,0.065392,0.059749,0.031272,0.190622,0.134962,0.030837,0.013908,0.01558,0.011637,0.013216,0.106918,0.193275,0.103752,0.034963,0.013751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,0.92263,0.936239,0.41806,0.517094,0.000197,0.072478,0,0.000377,0,0.010514,0.419608,0.625,24.094999,8.250818,99,114,15,17,200,58,16.82,0.784314,0.031915,0.021277,0.06383,0.053191,0.106383,0.170213,0,0.021277,0.053191,0.021277,0.021277,0.085106,0.117021,0.12766,0.106383,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,0.958973,0.90069,0.694178,0.580039,0.002222,0.074344,-0.000041,-0.009589,0.000016,0.013319,0.713726,0.510101,24.869465,10.03588,163.5,186.5,39.5,28,789.5,142.5,28.665815,0.603599,0.194361,0.108334,0.123144,0.084211,0.072848,0.086093,0.07789,0.132043,0.181742,0.07423,0.074586,0.056452,0.095795,0.058411,0.068421,0.097352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0.962176,0.956775,0.483459,0.508513,0.000859,0.076403,-0.000002,-0.000375,0.000001,0.011222,0.509804,0.652174,22.72093,7.760227,109,137,28,24,602,91,13.755814,0.895833,0.110294,0.044118,0.066176,0.007353,0.088235,0.014706,0.117647,0.036765,0.095588,0.007353,0,0.095588,0.058824,0.235294,0.007353,0.014706,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,0.948095,0.9561,0.637441,0.48858,0.003822,0.066866,0.00031,0.003815,0.000074,0.009905,0.637255,0.611111,26.221592,15.100168,152.5,172.5,49.5,101,2579.5,364.5,52.344983,0.626173,0.0941,0.059556,0.068015,0.067451,0.16464,0.07561,0.066986,0.094,0.074372,0.103856,0.062201,0.088393,0.180844,0.064964,0.022059,0.102015,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166,0.961091,0.990099,0.532734,0.497047,0.001019,0.061698,-0.000019,-0.000701,0.000003,0.008562,0.552941,0.591304,22.530539,8.792156,116,150,34,116,2505,345,47.514969,0.635142,0.015571,0.022491,0.031142,0.053633,0.243945,0.083045,0.015571,0.020761,0.038062,0.008651,0.00173,0.117647,0.209343,0.126298,0.00692,0.00519,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
167,0.960245,0.95548,0.415602,0.495536,0.002184,0.075177,0.000028,0.002127,0.000021,0.010448,0.411765,0.51952,25.429648,11.654144,85,122.5,47.5,68,2138,249,30.55596,0.663295,0.051875,0.017964,0.033849,0.047517,0.119313,0.140216,0.043426,0.027283,0.041172,0.027931,0.032014,0.074455,0.074347,0.09683,0.106806,0.094769,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
168,0.937864,0.94987,0.686175,0.469333,0.000788,0.068217,0,0.002122,0.000003,0.010437,0.698039,0.493687,27.63589,15.213342,167,181,27,52,779,98.5,14.832009,0.862929,0.088816,0.0583,0.028432,0.133826,0.183577,0.12892,0.041667,0.035658,0.053267,0.056818,0.058288,0.044627,0.180341,0.089041,0.010018,0.021858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,0.95161,0.901241,0.576434,0.509108,0.000991,0.064001,-0.000001,-0.003183,0.000003,0.009839,0.584313,0.366925,28.752456,16.074539,133,161,29,119,2163.5,292,40.845358,0.746438,0.169084,0.035,0.0075,0.035,0.170992,0.044299,0.025773,0.077704,0.12327,0.011148,0.006973,0.051272,0.227195,0.057426,0.038731,0.094124,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
170,0.971668,0.951946,0.758908,0.532674,0.009882,0.066632,0.000202,0.000567,0.000415,0.00966,0.727451,0.426667,27.199675,12.277478,169,217,85.5,123.5,8783,930,98.263779,0.697743,0.238124,0.081072,0.056707,0.033627,0.033485,0.048426,0.076044,0.079572,0.135512,0.063572,0.035715,0.034632,0.033469,0.036141,0.025974,0.091556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0.946965,0.970863,0.570539,0.486118,0.001083,0.069175,-0.000019,0.001806,0.000004,0.0098,0.586275,0.49428,25.353171,14.227925,128.5,158.5,29.5,115.5,1863.5,267,39.325154,0.746875,0.059343,0.029039,0.042148,0.098583,0.166793,0.067572,0.061873,0.080021,0.026598,0.016683,0.02381,0.055184,0.253155,0.057803,0.030624,0.073579,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
173,0.957806,0.920225,0.841198,0.495885,0.000933,0.08694,0.000013,0.000515,0.000002,0.012969,0.815686,0.230769,26.446808,8.656712,202,230,28,14,188,76,30.723404,0.479592,0.061947,0.176991,0.061947,0.061947,0.053097,0.070796,0.026549,0.070796,0.088496,0.044248,0.053097,0.150442,0.061947,0,0,0.017699,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,0.920241,0.977702,0.384775,0.466006,0.000293,0.071548,-0.000001,0.001644,0.000001,0.009889,0.386274,0.233625,27.587724,17.777736,89.5,110,21,128,2725.5,300.5,41.513779,0.808338,0.01576,0.010456,0.026922,0.064635,0.290683,0.042018,0.00213,0.005538,0.014751,0.010343,0.005909,0.111017,0.313467,0.080688,0.004968,0.006564,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175,0.93373,0.953427,0.40121,0.518755,0.000267,0.076267,-0.000001,-0.001232,0,0.01132,0.401961,0.502222,23.887906,9.309061,94,110.5,16.5,23,348,71,14.890805,0.881871,0.029839,0.011291,0.051967,0.135406,0.139103,0.095476,0.014634,0.014556,0.033871,0.014556,0.009756,0.153265,0.196578,0.078226,0.016129,0.008104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,0.940997,0.963622,0.425327,0.519867,0.00058,0.078168,-0.000003,-0.000645,0.000001,0.01102,0.42353,0.62367,23.252255,11.146795,97,117,22.5,56,779,157.5,32.013066,0.695286,0.025827,0.020092,0.017046,0.1045,0.150834,0.098086,0.003,0.023929,0.02464,0.036488,0.02,0.085933,0.202551,0.09508,0.046104,0.023421,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
177,0.94003,0.959091,0.370317,0.468915,0.00063,0.075514,-0.000011,0.005177,0.000002,0.011452,0.380392,0.35812,22.82203,10.694675,85.5,102.5,23.5,32.5,488,117,28.455422,0.645588,0.025173,0.018562,0.011933,0.156796,0.11634,0.089746,0.035398,0.011899,0.016506,0.031587,0.028303,0.17415,0.107328,0.087851,0.039308,0.041695,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,0.931196,0.963815,0.493809,0.527066,0.000306,0.07808,0.000001,-0.002662,0,0.011128,0.498039,0.621585,22.534808,11.136009,117.5,134.5,19,58,875,191.5,43.623408,0.636944,0.042798,0.011778,0.044948,0.132745,0.15771,0.06104,0.063954,0.009596,0.031171,0.021393,0.012848,0.088566,0.268333,0.054151,0.046512,0.054151,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0.946557,0.939758,0.322675,0.495608,0.000535,0.07031,-0.000007,0.000421,0.000001,0.010272,0.343138,0.516666,23.997276,10.045346,69,92.5,23.5,18.5,267.5,77.5,22.529768,0.653367,0.056337,0.007125,0.008334,0.029167,0.048792,0.123422,0.084172,0.063338,0.035627,0.026751,0.033876,0.08538,0.055794,0.062377,0.087254,0.192258,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
180,0.971354,0.88427,0.822028,0.499794,0.001493,0.077979,0.00001,0.005998,0.000004,0.011916,0.792157,0.222222,24.815603,8.483276,192,231,39,10,282,79,22.131207,0.723077,0.206522,0.01087,0.032609,0.043478,0.054348,0.032609,0.076087,0.097826,0.206522,0.054348,0.021739,0.01087,0,0,0.01087,0.141304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,0.937337,0.965392,0.41704,0.503045,0.001042,0.074382,-0.000015,0.001836,0.000005,0.010686,0.409804,0.430425,23.677889,10.519057,93.5,113.5,33,87.5,2016,302,46.795144,0.691313,0.058998,0.04386,0.065421,0.081945,0.139411,0.098467,0.078035,0.016729,0.101019,0.04202,0.056075,0.078611,0.190431,0.082805,0.049133,0.073712,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
182,0.943801,0.965062,0.373138,0.520213,0.000544,0.070481,0.000012,-0.00365,0.000001,0.011429,0.368627,0.397252,23.341169,10.385286,85,111.5,22.5,93,1485,231.5,36.18825,0.589829,0.038139,0.02666,0.042451,0.124985,0.18671,0.095795,0.018519,0.044812,0.052954,0.052219,0.038136,0.133761,0.214285,0.068108,0.101103,0.060056,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
183,0.939843,0.96719,0.971596,0.562512,0.000345,0.078908,-0.000002,-0.007889,0,0.011919,0.976471,0.878788,25.07258,9.516265,236,255,19,34,496,69,9.59879,0.767802,0.031579,0.047368,0.247368,0.189474,0.121053,0.073684,0.036842,0.005263,0.042105,0.026316,0.015789,0.010526,0.147368,0,0.005263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,0.944333,0.953607,0.668895,0.48448,0.001048,0.065267,0.000004,0.002799,0.000004,0.009233,0.678432,0.484813,26.703196,13.746577,160,179.5,29.5,60.5,957.5,145,21.575895,0.82285,0.093746,0.109375,0.027962,0.046121,0.167063,0.111459,0.067198,0.088788,0.086262,0.042308,0.028409,0.098901,0.244266,0.04397,0.046154,0.17426,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
185,0.934743,0.966806,0.688305,0.494273,0.000578,0.071411,-0.000012,0.001195,0.000002,0.010415,0.690196,0.478632,23.096718,10.650213,160.5,185,25.5,95.5,1715,274,45.360993,0.690598,0.023806,0.048284,0.099063,0.114109,0.224797,0.051196,0.01103,0.011482,0.017967,0.009759,0.058065,0.202941,0.178096,0.049388,0.014493,0.018746,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
186,0.953082,0.966476,0.683313,0.483452,0.002095,0.076507,0.000133,0.002091,0.00003,0.011368,0.682353,0.551613,26.825015,14.791423,157.5,189.5,47,72.5,1667,284.5,49.077265,0.589582,0.102588,0.12794,0.072537,0.053605,0.078424,0.114318,0.052332,0.084948,0.091985,0.088726,0.060439,0.148359,0.086863,0.039099,0.1291,0.131887,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,0.936275,0.955467,0.406388,0.514171,0.000667,0.077886,0,-0.001303,0.000002,0.011529,0.411765,0.490559,22.320505,8.550209,92.5,113,27.5,39,708.5,122.5,26.667042,0.727068,0.080643,0.066013,0.062162,0.071915,0.171278,0.086144,0.090226,0.05045,0.061044,0.0333,0.034375,0.089288,0.244744,0.056885,0.054054,0.039314,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
188,0.955327,0.950927,0.400793,0.516827,0.003423,0.073988,0.000088,0.000483,0.000046,0.010428,0.405883,0.449219,24.080803,10.364356,86.5,116.5,49,71,1964.5,270,38.821336,0.61501,0.069094,0.01623,0.078704,0.04485,0.118538,0.142506,0.113426,0.042265,0.054169,0.065078,0.069445,0.041091,0.182809,0.074792,0.112108,0.110138,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
189,0.929585,0.931107,0.508128,0.504905,0.00025,0.07772,-0.000001,0.000442,0,0.011541,0.507843,0.492857,24.541913,11.646847,121,137.5,16.5,15.5,192.5,56.5,17.050538,0.768542,0.021775,0.016936,0.019355,0.108065,0.091936,0.091936,0.129033,0.021775,0.025,0.017742,0,0.069355,0.156452,0.062903,0.076613,0.091129,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
192,0.983273,0.940398,0.577332,0.438201,0.013523,0.059986,-0.000234,0.007632,0.000569,0.00837,0.605883,0.328432,27.413448,11.483901,122,179,97.5,32,1880.5,260,35.15073,0.668225,0.245911,0.098225,0.018059,0.019827,0.015519,0.032814,0.081398,0.090448,0.122841,0.075246,0.033551,0.036612,0.037613,0.017056,0.034938,0.14145,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,0.951486,0.940257,0.662764,0.476302,0.013298,0.061489,-0.000829,-0.000305,0.000682,0.008487,0.666667,0.429027,27.697349,12.496282,152,177,86,39,3131,280.5,31.945141,0.734806,0.196412,0.110136,0.089109,0.039604,0.175,0.06705,0.052288,0.080406,0.092468,0.074065,0.09901,0.087838,0.08753,0.069383,0.063361,0.069189,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
194,0.917998,0.949766,0.323532,0.505746,0.00018,0.082365,0.000001,-0.000055,0,0.012536,0.321569,0.591504,23.70504,9.754232,76,91,15,23,260.5,70.5,19.15215,0.760293,0.025779,0.013128,0.013128,0.054482,0.237021,0.140112,0.002924,0.00925,0.033596,0.00925,0.006325,0.088973,0.125135,0.136771,0.077396,0.026734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,0.972081,0.948986,0.685345,0.547712,0.009091,0.07116,-0.000309,-0.00481,0.000362,0.011815,0.707844,0.537675,28.642376,13.2534,157,194.5,90,340.5,28974,1548.5,87.075697,0.714504,0.18569,0.07351,0.047254,0.031363,0.150401,0.060018,0.083334,0.053939,0.06806,0.054201,0.029623,0.073864,0.041977,0.061176,0.091634,0.146925,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,0.963056,0.944722,0.509231,0.505804,0.00225,0.064592,-0.000053,-0.000047,0.000022,0.008864,0.509804,0.442029,24.791801,9.521981,118.5,140.5,48,35,920.5,162.5,26.808164,0.614736,0.089122,0.063622,0.08087,0.041716,0.044595,0.065225,0.086011,0.114448,0.059125,0.055711,0.070313,0.069264,0.092709,0.06333,0.101847,0.104024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
198,0.951871,0.932057,0.642351,0.490355,0.003822,0.072331,0.000043,-0.001349,0.000053,0.010987,0.650981,0.457394,25.018457,10.36889,154,177,48.5,70,1687.5,219.5,38.777734,0.640974,0.147163,0.093645,0.068273,0.06236,0.058391,0.180378,0.064357,0.086721,0.118877,0.092823,0.058201,0.074719,0.094788,0.140056,0.061872,0.130016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,0.95054,0.938221,0.778893,0.484182,0.000664,0.076499,0.000001,0.001356,0.000001,0.011326,0.782353,0.536111,25.780618,11.161839,186,211,25,19,402.5,74.5,14.908019,0.808221,0.118768,0.030421,0.020588,0.038415,0.072827,0.182173,0.072613,0.044998,0.045778,0.051351,0.046086,0.079729,0.042991,0.080573,0.083734,0.121139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.942153,0.946849,0.578697,0.503849,0.000488,0.074212,0.000002,0.000392,0.000001,0.010551,0.572549,0.659938,23.548257,8.49345,138,157.5,19.5,31,463,99,29.125419,0.584275,0.044993,0.141282,0.079365,0.065837,0.101016,0.042367,0.098215,0.036415,0.068453,0.082662,0.067461,0.080071,0.119688,0.041492,0.050595,0.055146,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,0.958293,0.945114,0.726776,0.494174,0.001726,0.076863,-0.000003,0.000416,0.000008,0.010855,0.717647,0.543041,25.197957,10.781737,174,196.5,34,37,959.5,183.5,36.150077,0.599378,0.112267,0.108027,0.106061,0.081307,0.126506,0.090835,0.068182,0.068489,0.100773,0.082551,0.077206,0.077566,0.100178,0.048478,0.051213,0.089041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.966983,0.962654,0.70808,0.490232,0.007577,0.06205,0.000526,0.00309,0.000234,0.008435,0.719608,0.335951,24.887042,10.321928,168.5,195.5,77.5,124,7891.5,879.5,99.800601,0.625503,0.106829,0.096902,0.072677,0.093209,0.089176,0.105352,0.065534,0.064969,0.076824,0.050682,0.05679,0.075141,0.084736,0.044992,0.062761,0.11994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.923972,0.948788,0.301586,0.499208,0.000194,0.081472,0,0.000922,0,0.012682,0.305882,0.421053,23.40081,10.446572,70,85,15,20,247,62,15.562753,0.823333,0.017964,0.011976,0,0,0.11976,0.341317,0,0.017964,0.023952,0.011976,0,0,0.149701,0.221557,0.077844,0.005988,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,0.966102,0.993983,0.621714,0.521051,0.000995,0.0678,0.000002,-0.001565,0.000002,0.009024,0.623529,0.701798,24.772432,7.907325,142,176,34,177,4813,438,39.91968,0.79882,0.005248,0.002274,0.003448,0.091079,0.267795,0.095,0.009396,0.002349,0.006896,0.002349,0.024663,0.092878,0.262837,0.114829,0.016539,0.002425,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,0.973389,0.96479,0.864175,0.47487,0.003265,0.063861,-0.000047,0.001791,0.000035,0.008678,0.892157,0.388204,26.874249,11.206663,201,234.5,54,70,2649,240,23.974211,0.698189,0.139827,0.0843,0.079966,0.071389,0.056677,0.071217,0.061953,0.065968,0.080456,0.065232,0.062414,0.058223,0.074548,0.02743,0.031782,0.080698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,0.940937,0.977559,0.448616,0.546666,0.02252,0.072947,0.001897,-0.004611,0.001793,0.009555,0.427451,0.459084,32.0949,13.95571,96.5,136,100,76,7523.5,486.5,41.693169,0.621042,0.083815,0.059282,0.023276,0.064537,0.122768,0.086085,0.032348,0.033789,0.073199,0.052409,0.051489,0.053337,0.072201,0.127982,0.056466,0.063771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,0.948802,0.946781,0.773968,0.515288,0.0005,0.076043,-0.000002,0.003613,0.000001,0.011693,0.782353,0.480952,23.429375,6.888204,185.5,208.5,23,26,447.5,105,24.860454,0.705605,0.083484,0.048781,0.100572,0.0676,0.073924,0.028456,0.01626,0.061051,0.086044,0.010238,0.075806,0.065417,0.06331,0.081979,0.104336,0.032746,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,0.966135,0.952576,0.514224,0.541357,0.00235,0.066112,-0.000073,-0.002051,0.000023,0.008572,0.511764,0.637066,24.476391,8.570904,105,150,45,28,922,138.5,23.720618,0.62783,0.066212,0.107552,0.091354,0.08885,0.018988,0.044693,0.027848,0.012279,0.058471,0.120886,0.107334,0.056069,0.039533,0.058963,0.04438,0.063535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
211,0.921004,0.958961,0.484947,0.518357,0.000195,0.076024,0,-0.000202,0,0.010661,0.484314,0.46875,21.845125,10.847914,116,131.5,15.5,27,335.5,79,18.610311,0.810273,0.017444,0.010294,0.038991,0.128648,0.205324,0.03523,0,0.014564,0.015151,0.014564,0.004,0.141043,0.192676,0.130676,0.037344,0.014085,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
212,0.968617,0.946104,0.648481,0.488679,0.006547,0.065214,-0.000069,0.004362,0.000229,0.009197,0.652941,0.348449,31.468178,18.557403,148.5,181,93,141,12246,711,85.018231,0.677698,0.202221,0.08986,0.069397,0.056241,0.084672,0.059679,0.051602,0.099572,0.125803,0.072619,0.03811,0.123531,0.101919,0.051073,0.035193,0.041695,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
213,0.945935,0.949583,0.512968,0.48111,0.002032,0.058211,-0.00001,0.002676,0.000017,0.007843,0.535295,0.437233,25.434478,10.97369,112,146,39.5,48.5,1432,172.5,25.005479,0.699189,0.143248,0.095,0.035715,0.074543,0.129922,0.095277,0.053468,0.059765,0.080328,0.057526,0.104478,0.127723,0.075726,0.07353,0.062956,0.088294,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
214,0.957338,0.96017,0.652727,0.516943,0.006206,0.059029,0.000201,0.000619,0.000165,0.007821,0.601961,0.39531,27.338444,12.518971,133.5,203,69.5,124.5,6530,566,52.330434,0.650612,0.052866,0.043607,0.057603,0.074507,0.089353,0.151236,0.031104,0.018116,0.024939,0.016514,0.025061,0.127616,0.107118,0.058574,0.046394,0.075396,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,0.982584,0.97083,0.471046,0.473846,0.003906,0.059003,-0.000016,0.002245,0.000033,0.007013,0.482353,0.365524,30.005629,14.107749,87,154,67,40,2092.5,205.5,20.188615,0.779965,0.206008,0.076322,0.047923,0.082429,0.057472,0.027314,0.027689,0.044054,0.06714,0.080064,0.089366,0.051867,0.020729,0.016381,0.020609,0.084636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,0.947651,0.940814,0.536624,0.512226,0.003997,0.066492,-0.000013,-0.000973,0.00005,0.009052,0.52353,0.421269,26.390639,11.926445,111.5,162,48,34,1191.5,179.5,33.835704,0.647692,0.131736,0.10285,0.082547,0.060104,0.145451,0.092179,0.087041,0.051682,0.064547,0.066599,0.032357,0.129433,0.074284,0.071701,0.098878,0.084999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
217,0.931172,0.964746,0.466408,0.448967,0.013166,0.060023,0.00233,0.001019,0.001211,0.009153,0.478432,0.327879,29.924219,15.54817,104.5,134,95.5,47.5,3546,318,31.885165,0.639189,0.122427,0.056704,0.028905,0.066902,0.035212,0.100231,0.082052,0.069183,0.088804,0.042995,0.103145,0.092374,0.167332,0.042254,0.040881,0.047929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,0.94908,0.964663,0.738208,0.542739,0.002567,0.075051,0.000052,-0.002604,0.00003,0.011901,0.735294,0.380046,26.273961,12.937215,172,195.5,48.5,95,3109,331.5,37.544328,0.671044,0.031459,0.03854,0.0625,0.109593,0.188564,0.103449,0.017886,0.016525,0.01849,0.022165,0.032033,0.175303,0.185491,0.05504,0.027586,0.019187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
219,0.866866,0.961546,0.431246,0.453768,0.000087,0.087341,0,0.011101,0,0.014944,0.435294,0.275862,23.207048,10.501789,105,115,10,30,227,86,32.581497,0.756667,0.015504,0.015504,0.015504,0.147287,0.162791,0.155039,0.015504,0.015504,0.015504,0.023256,0,0.124031,0.186047,0.085271,0.023256,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
221,0.972228,0.900946,0.504678,0.423105,0.002559,0.078028,0.000056,0.007274,0.00002,0.013118,0.47255,0.349207,26.927666,10.017755,107,153.5,46.5,12.5,396.5,108.5,29.992386,0.686703,0.133809,0.036845,0.029546,0.056951,0.034157,0.010949,0.018248,0.130358,0.199022,0.136497,0.043182,0.011364,0.026858,0.036015,0.028716,0.067485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,0.959827,0.956971,0.662722,0.484654,0.008299,0.074777,-0.000011,0.000563,0.000296,0.010443,0.658824,0.427286,24.68423,9.356377,159,178,77,126.5,9284.5,983,105.509841,0.645207,0.172971,0.05572,0.063758,0.042864,0.057353,0.077601,0.075693,0.095022,0.063368,0.04639,0.045181,0.062025,0.094769,0.078274,0.067315,0.096558,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
